equipment_id,timestamp,material,grade,pipe_size_mm,thickness_mm,max_pressure_psi,time_years,thickness_loss_mm,material_loss_percent,condition,corrosion_rate_mm_year,remaining_thickness_mm,remaining_life_years,safety_margin_percent,pressure_thickness_ratio,loss_rate_severity,risk_score,condition_predicted,ambient_temp_c,humidity_percent,rainfall_mm,operating_speed_rpm,load_percent,operating_mode
PIPE-001,2029-12-29,Carbon Steel,API 5L X52,150,9.16,600,10,2.61,28.49,Moderate,0.261,6.550000000000001,14.567049808429122,71.50655021834062,91.60305343511449,Low,24.88554164461931,Normal,,,,,,
PIPE-005,2031-12-29,Fiberglass,ASTM A333 Grade 6,250,6.69,1500,12,9.03,134.98,Critical,0.7525,-2.339999999999999,0.0,-34.97757847533631,-641.0256410256413,Moderate,26.690471541910977,Normal,,,,,,
PIPE-003,2032-12-28,PVC,API 5L X52,150,5.88,150,13,6.13,104.25,Critical,0.4715384615384615,-0.25,0.0,-4.2517006802721085,-600.0,Low,16.203309785452653,Normal,,,,,,
PIPE-001,2022-12-31,Carbon Steel,API 5L X42,1000,22.09,600,3,9.28,42.01,Critical,3.0933333333333333,12.81,1.998814655172414,57.99004074241738,46.838407494145194,High,66.21755572128413,Moderate,27.7,81.8,0.0,,,
PIPE-004,2032-12-28,HDPE,ASTM A333 Grade 6,1200,25.68,600,13,6.07,23.64,Critical,0.46692307692307694,19.61,25.498846787479405,76.36292834890965,30.596634370219277,Low,15.237246259769801,Normal,,,,,,
PIPE-001,2037-12-27,Carbon Steel,ASTM A106 Grade B,50,4.8,1500,18,0.92,19.17,Normal,0.051111111111111114,3.88,47.7391304347826,80.83333333333333,386.59793814432993,Low,22.21977777777778,Normal,,,,,,
PIPE-003,2033-12-28,PVC,API 5L X65,500,9.8,2500,14,3.2,32.65,Moderate,0.2285714285714286,6.6000000000000005,16.012500000000003,67.3469387755102,378.78787878787875,Low,32.70147959183673,Normal,,,,,,
PIPE-002,2040-12-26,Stainless Steel,API 5L X65,100,7.07,150,21,5.78,81.75,Critical,0.2752380952380952,1.29,0.0,18.246110325318245,116.27906976744185,Low,60.086783603609526,Moderate,,,,,,
PIPE-005,2021-12-31,Fiberglass,API 5L X65,400,17.39,150,2,7.23,41.58,Critical,3.615,10.16,1.3673582295988935,58.42438182863715,14.763779527559056,High,64.29182977780874,Moderate,,,,,,
PIPE-001,2034-12-28,Carbon Steel,API 5L X42,150,7.94,2500,15,4.92,61.96,Moderate,0.328,3.0200000000000005,1.9451219512195133,38.03526448362721,827.8145695364237,Low,58.02206192787369,Moderate,,,,,,
PIPE-005,2035-12-28,Fiberglass,API 5L X52,250,7.29,1500,16,5.7,78.19,Critical,0.35625,1.5899999999999999,0.0,21.810699588477362,943.3962264150945,Low,65.92882510288067,Moderate,,,,,,
PIPE-005,2044-12-25,Fiberglass,ASTM A333 Grade 6,1000,29.55,1500,25,0.24,0.81,Normal,0.0096,29.310000000000002,2129.6875,99.18781725888324,51.17707267144319,Low,4.2183261356374295,Normal,,,,,,
PIPE-003,2024-12-30,PVC,API 5L X65,1200,35.76,2500,5,2.45,6.85,Moderate,0.49000000000000005,33.309999999999995,46.08571428571427,93.14876957494407,75.05253677574304,Low,12.926747864444712,Normal,,,,,,
PIPE-001,2041-12-26,Carbon Steel,ASTM A333 Grade 6,600,26.97,1500,22,1.53,5.67,Normal,0.06954545454545455,25.439999999999998,249.46274509803916,94.3270300333704,58.962264150943405,Low,7.102866848432699,Normal,,,,,,
PIPE-003,2035-12-28,PVC,API 5L X65,400,10.27,300,16,6.45,62.8,Critical,0.403125,3.8199999999999994,1.833178294573642,37.195715676728334,78.53403141361258,Low,50.06919514226522,Moderate,,,,,,
PIPE-002,2028-12-29,Stainless Steel,API 5L X52,200,7.56,2500,9,5.88,77.78,Critical,0.6533333333333333,1.6799999999999997,0.0,22.22222222222222,1488.0952380952383,Moderate,68.75577777777777,Moderate,,,,,,
PIPE-005,2037-12-27,Fiberglass,API 5L X65,150,9.25,2500,18,6.26,67.68,Critical,0.34777777777777774,2.99,0.6182108626198093,32.32432432432433,836.1204013377926,Low,61.54648583407688,Moderate,,,,,,
PIPE-005,2028-12-29,Fiberglass,ASTM A333 Grade 6,800,17.64,300,9,6.31,35.77,Critical,0.701111111111111,11.330000000000002,8.612044374009512,64.22902494331066,26.478375992939096,Moderate,32.904688700744366,Normal,,,,,,
PIPE-002,2024-12-30,Stainless Steel,API 5L X65,50,5.21,150,5,5.35,102.69,Critical,1.0699999999999998,-0.13999999999999968,0.0,-2.6871401151631416,-1071.4285714285738,Moderate,-13.71635782835225,Normal,,,,,,
PIPE-005,2038-12-27,Fiberglass,API 5L X65,800,28.66,1500,19,7.29,25.44,Critical,0.3836842105263158,21.37,33.28779149519891,74.56385205861828,70.19185774450163,Low,18.004268421446206,Normal,,,,,,
PIPE-004,2038-12-27,HDPE,ASTM A106 Grade B,300,10.01,1500,19,2.37,23.68,Moderate,0.12473684210526316,7.64,37.174261603375534,76.32367632367632,196.33507853403142,Low,24.25958023018591,Normal,,,,,,
PIPE-005,2031-12-29,Fiberglass,API 5L X52,400,16.52,2500,12,9.54,57.75,Critical,0.7949999999999999,6.98,2.545911949685536,42.251815980629544,358.1661891117478,Moderate,60.616134055157076,Moderate,,,,,,
PIPE-001,2034-12-28,Carbon Steel,API 5L X65,1500,31.97,600,15,2.33,7.29,Moderate,0.15533333333333335,29.64,129.07081545064375,92.71191742258368,20.242914979757085,Low,5.622572601169196,Normal,,,,,,
PIPE-004,2038-12-27,HDPE,API 5L X52,1500,34.61,300,19,6.26,18.09,Critical,0.3294736842105263,28.35,54.53242811501598,81.91274198208612,10.582010582010582,Low,10.419202140234528,Normal,,,,,,
PIPE-004,2043-12-26,HDPE,API 5L X42,1200,20.19,150,24,8.05,39.87,Critical,0.3354166666666667,12.14,18.13565217391304,60.12877662209014,12.355848434925864,Low,20.10000896985053,Normal,,,,,,
PIPE-003,2034-12-28,PVC,API 5L X65,100,7.71,2500,15,3.09,40.08,Moderate,0.206,4.62,11.199029126213595,59.92217898832685,541.1255411255411,Low,39.88842612670469,Normal,,,,,,
PIPE-001,2032-12-28,Carbon Steel,ASTM A106 Grade B,400,13.4,2500,13,1.17,8.73,Normal,0.09,12.23,91.22222222222223,91.26865671641791,204.4153720359771,Low,18.955835820895523,Normal,,,,,,
PIPE-002,2038-12-27,Stainless Steel,API 5L X65,1500,40.94,2500,19,2.56,6.25,Moderate,0.13473684210526315,38.379999999999995,193.69609375,93.74694675134342,65.1380927566441,Low,8.420988689965084,Normal,,,,,,
PIPE-002,2024-12-30,Stainless Steel,ASTM A106 Grade B,250,7.48,2500,5,0.37,4.95,Normal,0.074,7.11,65.75675675675676,95.05347593582889,351.6174402250351,Low,17.471631016042778,Normal,,,,,,
PIPE-001,2031-12-29,Carbon Steel,API 5L X42,200,11.25,600,12,2.04,18.13,Moderate,0.17,9.21,34.32352941176471,81.86666666666667,65.14657980456026,Low,12.93232681867535,Normal,,,,,,
PIPE-004,2044-12-25,HDPE,ASTM A333 Grade 6,150,8.6,600,25,6.66,77.44,Critical,0.2664,1.9399999999999995,0.0,22.55813953488372,309.278350515464,Low,64.76846511627907,Moderate,,,,,,
PIPE-005,2040-12-26,Fiberglass,API 5L X42,500,14.61,300,21,5.99,41.0,Critical,0.28523809523809524,8.62,14.854257095158594,59.00068446269678,34.80278422273782,Low,24.9581615582535,Normal,,,,,,
PIPE-005,2022-12-31,Fiberglass,ASTM A333 Grade 6,500,13.76,2500,3,5.14,37.35,Critical,1.7133333333333332,8.620000000000001,2.6217898832684834,62.64534883720931,290.02320185614843,High,62.585206240762524,Moderate,27.7,81.8,0.0,,,
PIPE-001,2032-12-28,Carbon Steel,ASTM A106 Grade B,250,6.77,2500,13,1.41,20.83,Normal,0.10846153846153846,5.359999999999999,30.69290780141844,79.1728212703102,466.41791044776124,Low,23.374410067037836,Normal,,,,,,
PIPE-002,2031-12-29,Stainless Steel,ASTM A106 Grade B,100,5.12,900,12,1.11,21.68,Normal,0.09250000000000001,4.01,26.74594594594594,78.32031249999999,224.43890274314217,Low,23.512921875000004,Normal,,,,,,
PIPE-005,2037-12-27,Fiberglass,API 5L X65,1500,27.3,1500,18,0.67,2.45,Normal,0.037222222222222226,26.63,495.40298507462677,97.54578754578755,56.32745024408562,Low,5.455334104081758,Normal,,,,,,
PIPE-005,2025-12-30,Fiberglass,ASTM A106 Grade B,250,9.59,150,6,2.35,24.5,Moderate,0.39166666666666666,7.24,11.139574468085108,75.49530761209594,20.718232044198896,Low,22.90713269887249,Normal,,,,,,
PIPE-003,2042-12-26,PVC,API 5L X42,100,6.02,1500,23,2.37,39.37,Moderate,0.10304347826086957,3.6499999999999995,17.895358649789024,60.63122923588039,410.9589041095891,Low,31.91426882384958,Normal,,,,,,
PIPE-001,2030-12-29,Carbon Steel,ASTM A333 Grade 6,600,14.75,600,11,3.17,21.49,Moderate,0.28818181818181815,11.58,24.828075709779185,78.5084745762712,51.81347150259067,Low,14.289709900444683,Normal,,,,,,
PIPE-004,2034-12-28,HDPE,ASTM A333 Grade 6,500,23.95,900,15,2.41,10.06,Moderate,0.16066666666666668,21.54,89.34647302904564,89.93736951983298,41.78272980501393,Low,8.262029022084464,Normal,,,,,,
PIPE-001,2044-12-25,Carbon Steel,ASTM A333 Grade 6,800,23.11,900,25,1.73,7.49,Normal,0.0692,21.38,208.77167630057804,92.51406317611423,42.0954162768943,Low,6.469640426738513,Normal,,,,,,
PIPE-005,2021-12-31,Fiberglass,API 5L X52,250,12.68,1500,2,7.72,60.88,Critical,3.86,4.96,0.2994818652849741,39.11671924290221,302.4193548387097,High,86.00933832398948,Critical,,,,,,
PIPE-005,2021-12-31,Fiberglass,API 5L X65,1200,19.16,900,2,6.59,34.39,Critical,3.295,12.57,2.0704097116843703,65.6054279749478,71.59904534606206,High,65.33716169553333,Moderate,,,,,,
PIPE-002,2043-12-26,Stainless Steel,ASTM A106 Grade B,50,4.86,600,24,6.67,137.24,Critical,0.27791666666666665,-1.8099999999999996,0.0,-37.24279835390946,-331.4917127071824,Low,45.95198780210536,Moderate,,,,,,
PIPE-003,2039-12-27,PVC,API 5L X52,1200,36.87,900,20,9.91,26.88,Critical,0.4955,26.959999999999997,32.08678102926337,73.12177922430159,33.382789317507424,Low,16.866264392737662,Normal,,,,,,
PIPE-003,2027-12-30,PVC,API 5L X42,150,6.53,2500,8,4.53,69.37,Moderate,0.56625,2.0,0.0724061810154524,30.627871362940272,1250.0,Moderate,64.87012597824948,Moderate,,,,,,
PIPE-005,2035-12-28,Fiberglass,API 5L X65,800,20.03,150,16,5.29,26.41,Critical,0.330625,14.740000000000002,26.40756143667297,73.58961557663505,10.176390773405698,Low,13.313075413846661,Normal,,,,,,
PIPE-001,2031-12-29,Carbon Steel,API 5L X52,400,8.22,2500,12,8.46,102.92,Critical,0.7050000000000001,-0.2400000000000002,0.0,-2.9197080291970825,-10416.666666666657,Moderate,-718.1780729927,Normal,,,,,,
PIPE-004,2042-12-26,HDPE,API 5L X42,1200,27.43,600,23,1.36,4.96,Normal,0.0591304347826087,26.07,301.722794117647,95.04192489974481,23.014959723820482,Low,4.0529451021764205,Normal,,,,,,
PIPE-002,2033-12-28,Stainless Steel,API 5L X42,1200,19.82,600,14,0.72,3.63,Normal,0.05142857142857143,19.1,255.77222222222227,96.3673057517659,31.413612565445025,Low,4.1414802187526165,Normal,,,,,,
PIPE-001,2028-12-29,Carbon Steel,ASTM A333 Grade 6,600,18.74,1500,9,6.42,34.26,Critical,0.7133333333333334,12.319999999999999,9.389719626168223,65.74172892209178,121.75324675324677,Moderate,38.865674983135676,Normal,,,,,,
PIPE-001,2042-12-26,Carbon Steel,API 5L X65,1000,15.83,300,23,7.82,49.4,Critical,0.34,8.01,9.591176470588234,50.600126342387874,37.453183520599254,Low,33.90778070785974,Normal,,,,,,
PIPE-002,2037-12-27,Stainless Steel,API 5L X52,150,5.44,1500,18,2.04,37.5,Moderate,0.11333333333333334,3.4000000000000004,15.600000000000001,62.5,441.17647058823525,Low,33.65833333333333,Normal,,,,,,
PIPE-003,2024-12-30,PVC,ASTM A106 Grade B,300,15.59,2500,5,0.15,0.96,Normal,0.03,15.44,358.76666666666665,99.03784477228993,161.91709844559585,Low,12.780321190347205,Normal,,,,,,
PIPE-005,2021-12-31,Fiberglass,ASTM A333 Grade 6,500,10.26,300,2,0.34,3.31,Normal,0.17,9.92,40.247058823529414,96.68615984405459,30.241935483870968,Low,5.127605200276676,Normal,,,,,,
PIPE-002,2025-12-30,Stainless Steel,ASTM A333 Grade 6,800,16.83,150,6,6.78,40.29,Critical,1.1300000000000001,10.049999999999997,4.425663716814157,59.714795008912645,14.925373134328362,Moderate,42.09404051603231,Moderate,,,,,,
PIPE-001,2035-12-28,Carbon Steel,API 5L X42,1500,35.0,1500,16,1.92,5.49,Normal,0.12,33.08,188.16666666666666,94.5142857142857,45.34461910519952,Low,6.521275004318537,Normal,,,,,,
PIPE-005,2043-12-26,Fiberglass,API 5L X52,100,5.67,300,24,8.0,141.09,Critical,0.3333333333333333,-2.33,0.0,-41.09347442680777,-128.75536480686694,Low,63.05904957952026,Moderate,,,,,,
PIPE-005,2020-12-31,Fiberglass,API 5L X52,500,12.23,2500,1,8.69,71.05,Critical,8.69,3.540000000000001,0.0,28.945216680294365,706.2146892655365,High,89.86869582992641,Critical,,,,,,
PIPE-005,2035-12-28,Fiberglass,ASTM A106 Grade B,150,7.41,2500,16,2.15,29.01,Moderate,0.134375,5.26,22.60093023255814,70.9851551956815,475.2851711026616,Low,26.49846120107962,Normal,,,,,,
PIPE-003,2031-12-29,PVC,ASTM A106 Grade B,1000,25.42,150,12,6.63,26.08,Critical,0.5525,18.790000000000003,20.206334841628962,73.91817466561763,7.982969664715273,Moderate,15.252179058449236,Normal,,,,,,
PIPE-002,2029-12-29,Stainless Steel,API 5L X65,200,10.46,150,10,8.3,79.35,Critical,0.8300000000000001,2.16,0.0,20.650095602294456,69.44444444444444,Moderate,61.28080943275972,Moderate,,,,,,
PIPE-001,2044-12-25,Carbon Steel,ASTM A333 Grade 6,600,16.19,600,25,8.8,54.35,Critical,0.35200000000000004,7.390000000000001,7.1960227272727275,45.64546016059296,81.19079837618402,Low,41.43692211079283,Moderate,,,,,,
PIPE-004,2027-12-30,HDPE,ASTM A333 Grade 6,100,5.39,900,8,0.21,3.9,Normal,0.02625,5.18,135.73333333333332,96.1038961038961,173.74517374517376,Low,14.657414004914001,Normal,,,,,,
PIPE-002,2021-12-31,Stainless Steel,API 5L X65,1200,34.55,600,2,3.41,9.87,Moderate,1.705,31.139999999999997,12.184750733137829,90.1302460202605,19.26782273603083,High,29.76477446699936,Normal,,,,,,
PIPE-003,2021-12-31,PVC,API 5L X65,400,12.07,300,2,9.52,78.87,Critical,4.76,2.5500000000000007,0.0,21.126760563380287,117.64705882352938,High,86.42883927091962,Critical,,,,,,
PIPE-003,2035-12-28,PVC,API 5L X42,600,13.15,900,16,4.64,35.29,Moderate,0.29,8.510000000000002,15.741379310344833,64.71482889733842,105.75793184488835,Low,27.44075835368719,Normal,,,,,,
PIPE-002,2042-12-26,Stainless Steel,API 5L X42,300,10.17,300,23,0.9,8.85,Normal,0.0391304347826087,9.27,158.92999999999998,91.1504424778761,32.36245954692557,Low,5.915878194376481,Normal,,,,,,
PIPE-004,2044-12-25,HDPE,API 5L X65,600,14.68,300,25,0.85,5.79,Normal,0.034,13.83,277.235294117647,94.20980926430518,21.691973969631235,Low,3.993445731646049,Normal,,,,,,
PIPE-005,2033-12-28,Fiberglass,ASTM A106 Grade B,250,9.4,2500,14,7.76,82.55,Critical,0.5542857142857143,1.6400000000000006,0.0,17.446808510638302,1524.3902439024384,Moderate,69.43615501519757,Moderate,,,,,,
PIPE-004,2022-12-31,HDPE,API 5L X42,300,9.45,2500,3,5.43,57.46,Critical,1.8099999999999998,4.02,0.6546961325966851,42.53968253968254,621.8905472636817,High,72.55638323248267,Critical,27.7,81.8,0.0,,,
PIPE-003,2029-12-29,PVC,ASTM A106 Grade B,50,5.22,900,10,7.59,145.4,Critical,0.759,-2.37,0.0,-45.40229885057472,-379.746835443038,Moderate,49.999562054415826,Moderate,,,,,,
PIPE-005,2038-12-27,Fiberglass,ASTM A106 Grade B,300,10.52,1500,19,3.39,32.22,Moderate,0.17842105263157895,7.129999999999999,22.273156342182887,67.77566539923954,210.3786816269285,Low,28.062294176505908,Normal,,,,,,
PIPE-005,2031-12-29,Fiberglass,API 5L X52,200,7.81,150,12,0.35,4.48,Normal,0.029166666666666664,7.46,175.44000000000003,95.51856594110116,20.107238605898125,Low,3.368068076833735,Normal,,,,,,
PIPE-005,2024-12-30,Fiberglass,API 5L X65,1200,35.28,900,5,0.43,1.22,Normal,0.086,34.85,282.16279069767444,98.78117913832199,25.82496413199426,Low,3.2235775253190733,Normal,,,,,,
PIPE-003,2033-12-28,PVC,API 5L X42,250,8.88,600,14,0.51,5.74,Normal,0.03642857142857143,8.370000000000001,156.6352941176471,94.25675675675676,71.68458781362007,Low,7.750440611118031,Normal,,,,,,
PIPE-005,2035-12-28,Fiberglass,API 5L X42,50,4.48,2500,16,4.56,101.79,Moderate,0.285,-0.07999999999999918,0.0,-1.7857142857142672,-31250.00000000032,Low,-2285.274571428595,Normal,,,,,,
PIPE-003,2041-12-26,PVC,API 5L X42,100,6.06,2500,22,8.96,147.85,Critical,0.4072727272727273,-2.9000000000000012,0.0,-47.85478547854788,-862.068965517241,Low,11.166251228571165,Normal,,,,,,
PIPE-003,2042-12-26,PVC,API 5L X42,100,7.34,600,23,7.41,100.95,Critical,0.32217391304347825,-0.07000000000000028,0.0,-0.9536784741144453,-8571.428571428536,Low,-584.3019841081767,Normal,,,,,,
PIPE-003,2042-12-26,PVC,API 5L X65,250,12.12,2500,23,5.47,45.13,Critical,0.23782608695652172,6.6499999999999995,12.673126142595978,54.867986798679866,375.9398496240602,Low,40.50113802729926,Moderate,,,,,,
PIPE-003,2020-12-31,PVC,API 5L X52,1000,25.02,900,1,5.17,20.66,Critical,5.17,19.85,2.3876208897485496,79.3365307753797,45.34005037783375,High,58.24475019474406,Moderate,,,,,,
PIPE-003,2028-12-29,PVC,API 5L X42,250,14.96,2500,9,9.0,60.16,Critical,1.0,5.960000000000001,1.4720000000000004,39.83957219251337,419.4630872483221,Moderate,64.58410695187166,Moderate,,,,,,
PIPE-003,2027-12-30,PVC,ASTM A106 Grade B,1500,30.96,150,8,9.21,29.75,Critical,1.15125,21.75,10.824755700325731,70.25193798449612,6.896551724137931,Moderate,31.617001182860584,Normal,,,,,,
PIPE-003,2040-12-26,PVC,ASTM A106 Grade B,250,14.22,300,21,8.16,57.38,Critical,0.38857142857142857,6.0600000000000005,4.6169117647058835,42.616033755274266,49.5049504950495,Low,43.065665369318545,Moderate,,,,,,
PIPE-005,2044-12-25,Fiberglass,API 5L X52,100,6.95,2500,25,9.08,130.65,Critical,0.3632,-2.13,0.0,-30.647482014388487,-1173.7089201877934,Low,-18.669298510487366,Normal,,,,,,
PIPE-004,2041-12-26,HDPE,API 5L X52,150,6.91,600,22,6.74,97.54,Critical,0.3063636363636364,0.16999999999999993,0.0,2.460202604920404,3529.411764705884,Low,72.20258571240628,Critical,,,,,,
PIPE-002,2038-12-27,Stainless Steel,ASTM A106 Grade B,300,13.13,150,19,2.12,16.15,Moderate,0.11157894736842106,11.010000000000002,63.37216981132077,83.85376999238386,13.623978201634875,Low,7.78914534071086,Normal,,,,,,
PIPE-003,2024-12-30,PVC,API 5L X42,50,5.83,150,5,0.05,0.86,Normal,0.01,5.78,403.1,99.14236706689537,25.951557093425606,Low,2.346775015283076,Normal,,,,,,
PIPE-003,2031-12-29,PVC,API 5L X42,50,4.5,150,12,0.25,5.56,Normal,0.020833333333333332,4.25,139.20000000000002,94.44444444444444,35.294117647058826,Low,4.8002810457516345,Normal,,,,,,
PIPE-004,2023-12-31,HDPE,API 5L X42,1000,21.84,2500,4,9.75,44.64,Critical,2.4375,12.09,2.2720000000000002,55.35714285714286,206.782464846981,High,72.72771428571428,Critical,20.8,64.9,0.0,,,
PIPE-004,2037-12-27,HDPE,ASTM A106 Grade B,150,5.43,1500,18,5.21,95.95,Critical,0.28944444444444445,0.21999999999999975,0.0,4.051565377532224,6818.181818181826,Low,71.4765531000614,Critical,,,,,,
PIPE-003,2031-12-29,PVC,ASTM A333 Grade 6,100,6.12,300,12,7.16,116.99,Critical,0.5966666666666667,-1.04,0.0,-16.99346405228758,-288.46153846153845,Moderate,45.279417295123174,Moderate,,,,,,
PIPE-002,2032-12-28,Stainless Steel,API 5L X42,50,4.3,300,13,4.79,111.4,Moderate,0.36846153846153845,-0.4900000000000002,0.0,-11.395348837209308,-612.2448979591834,Low,16.755085246978968,Normal,,,,,,
PIPE-003,2028-12-29,PVC,API 5L X42,1200,31.01,900,9,3.03,9.77,Moderate,0.33666666666666667,27.98,55.47623762376237,90.22895840051596,32.16583273766977,Low,9.198864521862907,Normal,,,,,,
PIPE-004,2032-12-28,HDPE,ASTM A333 Grade 6,1200,28.75,150,13,2.1,7.3,Moderate,0.16153846153846155,26.65,111.58333333333331,92.69565217391303,5.6285178236397755,Low,4.59361040867934,Normal,,,,,,
PIPE-004,2044-12-25,HDPE,ASTM A333 Grade 6,200,6.88,600,25,0.35,5.09,Normal,0.013999999999999999,6.53,319.00000000000006,94.91279069767442,91.88361408882082,Low,8.812073382242955,Normal,,,,,,
PIPE-004,2024-12-30,HDPE,API 5L X42,1200,20.66,150,5,8.42,40.76,Critical,1.684,12.24,3.587885985748219,59.24491771539206,12.254901960784313,High,48.43600223246259,Moderate,,,,,,
PIPE-002,2021-12-31,Stainless Steel,API 5L X42,500,12.66,600,2,7.28,57.5,Critical,3.64,5.38,0.43461538461538457,42.49605055292259,111.52416356877323,High,78.05568424481196,Critical,,,,,,
PIPE-005,2040-12-26,Fiberglass,API 5L X52,800,28.54,900,21,2.43,8.51,Moderate,0.11571428571428573,26.11,151.6493827160494,91.48563419761739,34.469551895825354,Low,6.721950699925413,Normal,,,,,,
PIPE-005,2025-12-30,Fiberglass,ASTM A106 Grade B,250,14.06,300,6,1.45,10.31,Normal,0.24166666666666667,12.610000000000001,34.725517241379315,89.68705547652917,23.790642347343375,Low,7.810200973585128,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,API 5L X65,100,6.45,900,20,7.02,108.84,Critical,0.351,-0.5699999999999994,0.0,-8.837209302325572,-1578.9473684210543,Low,-56.81775030599767,Normal,,,,,,
PIPE-003,2023-12-31,PVC,ASTM A106 Grade B,100,6.91,150,4,6.81,98.55,Critical,1.7025,0.10000000000000053,0.0,1.4471780028943637,1499.999999999992,High,86.51820549927642,Critical,20.8,64.9,0.0,,,
PIPE-002,2033-12-28,Stainless Steel,API 5L X65,600,21.01,300,14,8.26,39.31,Critical,0.59,12.750000000000002,10.9271186440678,60.685387910518806,23.52941176470588,Moderate,30.49724026065544,Normal,,,,,,
PIPE-002,2036-12-27,Stainless Steel,API 5L X42,250,10.13,600,17,2.86,28.23,Moderate,0.16823529411764704,7.270000000000001,25.149300699300714,71.76702862783812,82.5309491059147,Low,17.753416967160547,Normal,,,,,,
PIPE-003,2037-12-27,PVC,API 5L X52,50,3.31,2500,18,9.58,289.43,Critical,0.5322222222222223,-6.27,0.0,-189.42598187311177,-398.72408293460927,Moderate,96.71741147040447,Critical,,,,,,
PIPE-002,2030-12-29,Stainless Steel,API 5L X42,1500,43.88,150,11,8.06,18.37,Critical,0.7327272727272728,35.82,30.92009925558312,81.6317228805834,4.187604690117253,Moderate,14.070412358885672,Normal,,,,,,
PIPE-005,2038-12-27,Fiberglass,API 5L X52,300,11.6,900,19,5.65,48.71,Critical,0.2973684210526316,5.949999999999999,8.306194690265484,51.29310344827586,151.2605042016807,Low,43.05975147331793,Moderate,,,,,,
PIPE-005,2036-12-27,Fiberglass,API 5L X65,50,5.46,1500,17,9.36,171.43,Critical,0.5505882352941176,-3.8999999999999995,0.0,-71.42857142857142,-384.61538461538464,Moderate,56.6598713639302,Moderate,,,,,,
PIPE-001,2021-12-31,Carbon Steel,API 5L X42,300,8.96,2500,2,4.63,51.67,Moderate,2.315,4.330000000000001,0.7092872570194388,48.32589285714287,577.3672055427251,High,75.52623952869484,Critical,,,,,,
